# SOC,Actual SOC,Current,Calculated SOC ,Time,Time final
0.768229363,76.8229363,0.734225514,7.54E+01,13954.02409,7053.000003
0.768221512,76.8221512,0.664011734,7.54E+01,13955.02409,7054.000003
0.768214031,76.8214031,0.68471606,7.54E+01,13956.02409,7055.000003
0.768206059,76.8206059,0.759161852,7.54E+01,13957.02409,7056.000003
0.768197736,76.8197736,0.742333439,7.54E+01,13958.02409,7057.000003
0.768187738,76.8187738,1.034011171,7.54E+01,13959.02409,7058.000003
0.768170607,76.8170607,2.005143204,7.54E+01,13960.02409,7059.000003
0.768148372,76.8148372,2.010849748,7.54E+01,13961.02409,7060.000003
0.768133825,76.8133825,0.705670006,7.54E+01,13962.02409,7061.000003
0.768126869,76.8126869,0.553544802,7.54E+01,13963.02409,7062.000003
0.768117469,76.8117469,1.033561929,7.54E+01,13964.02409,7063.000003
0.768080027,76.8080027,4.850423398,7.54E+01,13965.02409,7064.000003
0.767978982,76.7978982,11.8871384,7.54E+01,13966.02409,7065.000003
0.767855144,76.7855144,10.44262634,7.54E+01,13967.02409,7066.000003
0.767645234,76.7645234,23.6416684,7.54E+01,13968.02409,7067.000003
0.767381904,76.7381904,23.79903678,7.54E+01,13969.02409,7068.000003
0.767277955,76.7277955,0.929963138,7.53E+01,13970.02409,7069.000003
0.767271484,76.7271484,0.392010041,7.53E+01,13971.02409,7070.000003
0.767305903,76.7305903,-4.656735605,7.53E+01,13972.02409,7071.000003
0.76752393,76.752393,-26.72286235,7.53E+01,13973.02409,7072.000003
0.767619608,76.7619608,-0.649427291,7.54E+01,13974.02409,7073.000003
0.767623044,76.7623044,-0.171510258,7.54E+01,13975.02409,7074.000003
0.767623509,76.7623509,0.007846681,7.54E+01,13976.02409,7075.000003
0.767619055,76.7619055,0.498438424,7.54E+01,13977.02409,7076.000003
0.767526786,76.7526786,10.77020547,7.54E+01,13978.02409,7077.000003
0.767494429,76.7494429,0.602464794,7.54E+01,13979.02409,7078.000003
0.767487547,76.7487547,0.620156198,7.54E+01,13980.02409,7079.000003
0.767480881,76.7480881,0.593441031,7.54E+01,13981.02409,7080.000003
0.767462478,76.7462478,1.88248917,7.54E+01,13982.02409,7081.000003
0.767450763,76.7450763,0.899344254,7.54E+01,13983.02409,7082.000003
0.767441935,76.7441935,0.771111019,7.54E+01,13984.02409,7083.000003
0.767433888,76.7433888,0.717374497,7.54E+01,13985.02409,7084.000003
0.767436987,76.7436987,-0.393090091,7.54E+01,13986.02409,7085.000003
0.7674299,76.74299,0.739470668,7.54E+01,13987.02409,7086.000003
0.767421312,76.7421312,0.77619827,7.54E+01,13988.02409,7087.000003
0.767414658,76.7414658,0.576587868,7.54E+01,13989.02409,7088.000003
0.767411996,76.7411996,0.214736397,7.54E+01,13990.02409,7089.000003
0.767415248,76.7415248,-0.3164465,7.54E+01,13991.02409,7090.000003
0.767308747,76.7308747,9.95686661,7.54E+01,13992.02409,7091.000003
0.767210571,76.7210571,8.814139376,7.53E+01,13993.02409,7092.000003
0.76718862,76.718862,1.883746917,7.53E+01,13994.02409,7093.000003
0.767010777,76.7010777,0.364190575,7.53E+01,13995.02409,7094.000003
0.766970874,76.6970874,-0.478078747,7.53E+01,13996.02409,7095.000003
0.766972051,76.6972051,9.019703655,7.53E+01,13997.02409,7096.000003
0.766866876,76.6866876,17.77154972,7.53E+01,13998.02409,7097.000003
0.766675413,76.6675413,9.700846754,7.53E+01,13999.02409,7098.000003
0.766530076,76.6530076,47.24619489,7.53E+01,14000.02409,7099.000003
0.765998976,76.5998976,54.19835368,7.52E+01,14001.02409,7100.000003
0.765360503,76.5360503,79.28049332,7.52E+01,14002.02409,7101.000003
0.764478881,76.4478881,79.16544178,7.51E+01,14003.02409,7102.000003
0.763633384,76.3633384,55.13589325,7.50E+01,14004.02409,7103.000003
0.763091037,76.3091037,13.55514107,7.49E+01,14005.02409,7104.000003
0.762964822,76.2964822,-1.478656979,7.49E+01,14006.02409,7105.000003
0.762981323,76.2981323,-1.477329493,7.49E+01,14007.02409,7106.000003
0.762997821,76.2997821,-1.482586422,7.49E+01,14008.02409,7107.000003
0.763014321,76.3014321,-1.482893453,7.49E+01,14009.02409,7108.000003
0.763030818,76.3030818,-1.481397748,7.49E+01,14010.02409,7109.000003
0.763043483,76.3043483,0.036582024,7.49E+01,14011.02409,7110.000003
0.763040701,76.3040701,1.031092528,7.49E+01,14012.02409,7111.000003
0.763034005,76.3034005,-0.643758941,7.49E+01,14013.02409,7112.000003
0.763058745,76.3058745,-6.550909544,7.49E+01,14014.02409,7113.000003
0.763150056,76.3150056,-12.60904069,7.49E+01,14015.02409,7114.000003
0.763298305,76.3298305,-15.05473952,7.49E+01,14016.02409,7115.000003
0.763491206,76.3491206,-22.10702919,7.49E+01,14017.02409,7116.000003
0.763765216,76.3765216,-30.00187197,7.50E+01,14018.02409,7117.000003
0.764104427,76.4104427,-31.34255649,7.50E+01,14019.02409,7118.000003
0.76445051,76.445051,-30.46793695,7.50E+01,14020.02409,7119.000003
0.764792539,76.4792539,-30.95812139,7.51E+01,14021.02409,7120.000003
0.765157769,76.5157769,-35.55033156,7.51E+01,14022.02409,7121.000003
0.765541209,76.5541209,-33.03099279,7.52E+01,14023.02409,7122.000003
0.765888458,76.5888458,-28.03490248,7.52E+01,14024.02409,7123.000003
0.76620962,76.620962,-30.074074,7.52E+01,14025.02409,7124.000003
0.766472201,76.6472201,-15.63735081,7.53E+01,14026.02409,7125.000003
0.766567099,76.6567099,0.3369749,7.53E+01,14027.02409,7126.000003
0.766562526,76.6562526,0.506431438,7.53E+01,14028.02409,7127.000003
0.766556485,76.6556485,0.583195692,7.53E+01,14029.02409,7128.000003
0.766540298,76.6540298,2.343911458,7.53E+01,14030.02409,7129.000003
0.766505144,76.6505144,4.130684373,7.53E+01,14031.02409,7130.000003
0.766476031,76.6476031,1.040065045,7.53E+01,14032.02409,7131.000003
0.766444871,76.6444871,4.299386992,7.53E+01,14033.02409,7132.000003
0.766371791,76.6371791,8.734432347,7.53E+01,14034.02409,7133.000003
0.766281787,76.6281787,7.202487696,7.53E+01,14035.02409,7134.000003
0.766147196,76.6147196,16.18766231,7.52E+01,14036.02409,7135.000003
0.76602207,76.602207,7.241435038,7.52E+01,14037.02409,7136.000003
0.765865481,76.5865481,18.89699164,7.52E+01,14038.02409,7137.000003
0.765622638,76.5622638,23.11833024,7.52E+01,14039.02409,7138.000003
0.765163593,76.5163593,52.6312557,7.52E+01,14040.02409,7139.000003
0.764820398,76.4820398,18.26712891,7.51E+01,14041.02409,7140.000003
0.764742788,76.4742788,0.838524899,7.51E+01,14042.02409,7141.000003
0.764737925,76.4737925,0.236029051,7.51E+01,14043.02409,7142.000003
0.764739179,76.4739179,-0.273104705,7.51E+01,14044.02409,7143.000003
0.764741828,76.4741828,-0.225197814,7.51E+01,14045.02409,7144.000003
0.764738208,76.4738208,0.550417618,7.51E+01,14046.02409,7145.000003
0.764730685,76.4730685,0.730947575,7.51E+01,14047.02409,7146.000003
0.764723464,76.4723464,0.599531989,7.51E+01,14048.02409,7147.000003
0.764703963,76.4703963,2.180000514,7.51E+01,14049.02409,7148.000003
0.764690915,76.4690915,0.820370958,7.51E+01,14050.02409,7149.000003
0.764683714,76.4683714,0.591042881,7.51E+01,14051.02409,7150.000003
0.764684524,76.4684524,-0.266669323,7.51E+01,14052.02409,7151.000003
0.764690464,76.4690464,-0.607249379,7.51E+01,14053.02409,7152.000003
0.764697379,76.4697379,-0.623335552,7.51E+01,14054.02409,7153.000003
0.764701452,76.4701452,-0.306382864,7.51E+01,14055.02409,7154.000003
0.764595132,76.4595132,11.25597429,7.51E+01,14056.02409,7155.000003
0.764571104,76.4571104,0.748861792,7.51E+01,14057.02409,7156.000003
0.764564925,76.4564925,0.515729816,7.51E+01,14058.02409,7157.000003
0.764557359,76.4557359,0.696568241,7.51E+01,14059.02409,7158.000003
0.764362799,76.4362799,19.03444467,7.51E+01,14060.02409,7159.000003
0.76384219,76.384219,48.81182473,7.50E+01,14061.02409,7160.000003
0.76364229,76.364229,16.14924455,7.50E+01,14062.02409,7161.000003
0.763430571,76.3430571,18.9606031,7.50E+01,14063.02409,7162.000003
0.763364467,76.3364467,5.61189977,7.49E+01,14064.02409,7163.000003
0.763250701,76.3250701,10.17370597,7.49E+01,14065.02409,7164.000003
0.763046954,76.3046954,18.2324382,7.49E+01,14066.02409,7165.000003
0.762900875,76.2900875,13.03215422,7.49E+01,14067.02409,7166.000003
0.762783041,76.2783041,71.57044332,7.49E+01,14068.02409,7167.000003
0.761990323,76.1990323,79.68998262,7.48E+01,14069.02409,7168.000003
0.7611109,76.11109,55.0072036,7.47E+01,14070.02409,7169.000003
0.760522518,76.0522518,9.754650612,7.46E+01,14071.02409,7170.000003
0.76041866,76.041866,-1.484502474,7.46E+01,14072.02409,7171.000003
0.760435157,76.0435157,-1.485465884,7.46E+01,14073.02409,7172.000003
0.760451655,76.0451655,-1.479480019,7.46E+01,14074.02409,7173.000003
0.76046815,76.046815,-1.477329493,7.46E+01,14075.02409,7174.000003
0.760484647,76.0484647,-1.483091227,7.46E+01,14076.02409,7175.000003
0.760501142,76.0501142,-1.482641063,7.46E+01,14077.02409,7176.000003
0.760517639,76.0517639,-1.478629025,7.46E+01,14078.02409,7177.000003
0.760534138,76.0534138,-1.47461691,7.46E+01,14079.02409,7178.000003
0.760550634,76.0550634,-1.481230607,7.47E+01,14080.02409,7179.000003
0.760567129,76.0567129,-1.482865604,7.47E+01,14081.02409,7180.000003
0.760583629,76.0583629,-1.478853498,7.47E+01,14082.02409,7181.000003
0.760600129,76.0600129,-1.477329493,7.47E+01,14083.02409,7182.000003
0.76061663,76.061663,-1.477329493,7.47E+01,14084.02409,7183.000003
0.760633129,76.0633129,-1.477329493,7.47E+01,14085.02409,7184.000003
0.760649627,76.0649627,-1.477329493,7.47E+01,14086.02409,7185.000003
0.760666123,76.0666123,-1.479593242,7.47E+01,14087.02409,7186.000003
0.760682621,76.0682621,-1.483605281,7.47E+01,14088.02409,7187.000003
0.760699123,76.0699123,-1.483314507,7.47E+01,14089.02409,7188.000003
0.760715625,76.0715625,-1.479302444,7.47E+01,14090.02409,7189.000003
0.760732124,76.0732124,-1.479368772,7.47E+01,14091.02409,7190.000003
0.760748624,76.0748624,-1.481397748,7.47E+01,14092.02409,7191.000003
0.760765126,76.0765126,-1.479470766,7.47E+01,14093.02409,7192.000003
0.760781627,76.0781627,-1.477329493,7.47E+01,14094.02409,7193.000003
0.76079813,76.079813,-1.477329493,7.47E+01,14095.02409,7194.000003
0.760814631,76.0814631,-1.479088186,7.47E+01,14096.02409,7195.000003
0.760831128,76.0831128,-1.481397748,7.47E+01,14097.02409,7196.000003
0.760847626,76.0847626,-1.479751493,7.47E+01,14098.02409,7197.000003
0.760864124,76.0864124,-1.475739289,7.47E+01,14099.02409,7198.000003
0.760880621,76.0880621,-1.47786361,7.47E+01,14100.02409,7199.000003
0.760897118,76.0897118,-1.48250989,7.47E+01,14101.02409,7200.000003
0.760913618,76.0913618,-1.477329493,7.47E+01,14102.02409,7201.000003
0.760930114,76.0930114,-1.477329493,7.47E+01,14103.02409,7202.000003
0.760941762,76.0941762,-0.67186273,7.47E+01,14104.02409,7203.000003
0.7609393,76.09393,1.025873578,7.47E+01,14105.02409,7204.000003
0.760927806,76.0927806,1.028688312,7.47E+01,14106.02409,7205.000003
0.760933152,76.0933152,-1.698893775,7.47E+01,14107.02409,7206.000003
0.761000888,76.1000888,-9.751288285,7.47E+01,14108.02409,7207.000003
0.761143917,76.1143917,-15.15931174,7.47E+01,14109.02409,7208.000003
0.761374878,76.1374878,-24.77274586,7.47E+01,14110.02409,7209.000003
0.761699064,76.1699064,-32.09635545,7.48E+01,14111.02409,7210.000003
0.76207136,76.207136,-34.18556349,7.48E+01,14112.02409,7211.000003
0.762478549,76.2478549,-37.99521614,7.48E+01,14113.02409,7212.000003
0.762879706,76.2879706,-34.81614986,7.49E+01,14114.02409,7213.000003
0.763258836,76.3258836,-33.56827418,7.49E+01,14115.02409,7214.000003
0.763601157,76.3601157,-29.38731988,7.50E+01,14116.02409,7215.000003
0.763818615,76.3818615,-14.76121658,7.50E+01,14117.02409,7216.000003
0.764055202,76.4055202,-24.19809798,7.50E+01,14118.02409,7217.000003
0.764131431,76.4131431,0.206442151,7.50E+01,14119.02409,7218.000003
0.764129169,76.4129169,0.197899111,7.50E+01,14120.02409,7219.000003
0.76412726,76.412726,0.160781545,7.50E+01,14121.02409,7220.000003
0.764124551,76.4124551,0.26458559,7.50E+01,14122.02409,7221.000003
0.764107149,76.4107149,1.894097083,7.50E+01,14123.02409,7222.000003
0.76391796,76.391796,20.96107872,7.50E+01,14124.02409,7223.000003
0.76368724,76.368724,20.59933027,7.50E+01,14125.02409,7224.000003
0.763625782,76.3625782,1.447355151,7.50E+01,14126.02409,7225.000003
0.763281818,76.3281818,37.90903219,7.50E+01,14127.02409,7226.000003
0.762646898,76.2646898,60.76265341,7.49E+01,14128.02409,7227.000003
0.761992046,76.1992046,58.29065449,7.49E+01,14129.02409,7228.000003
0.761821331,76.1821331,8.616901359,7.48E+01,14130.02409,7229.000003
0.761350815,76.1350815,46.59058231,7.48E+01,14131.02409,7230.000003
0.760577263,76.0577263,71.95957822,7.47E+01,14132.02409,7231.000003
0.759755941,75.9755941,73.76303156,7.46E+01,14133.02409,7232.000003
0.759309128,75.9309128,37.41263708,7.46E+01,14134.02409,7233.000003
0.758804049,75.8804049,45.58974529,7.45E+01,14135.02409,7234.000003
0.758591105,75.8591105,17.98894028,7.45E+01,14136.02409,7235.000003
0.758414835,75.8414835,15.61352711,7.44E+01,14137.02409,7236.000003
0.758401387,75.8401387,1.071419301,7.44E+01,14138.02409,7237.000003
0.758417216,75.8417216,-1.477329493,7.44E+01,14139.02409,7238.000003
0.75843371,75.843371,-1.477329493,7.44E+01,14140.02409,7239.000003
0.758449478,75.8449478,0.20642513,7.44E+01,14141.02409,7240.000003
0.758447282,75.8447282,0.123620009,7.44E+01,14142.02409,7241.000003
0.758445466,75.8445466,0.625408091,7.44E+01,14143.02409,7242.000003
0.758438249,75.8438249,1.034867018,7.44E+01,14144.02409,7243.000003
0.758428208,75.8428208,-0.850842007,7.44E+01,14145.02409,7244.000003
0.758438074,75.8438074,-1.478376674,7.44E+01,14146.02409,7245.000003
0.758454573,75.8454573,-1.483258567,7.44E+01,14147.02409,7246.000003
0.758471069,75.8471069,-1.479649416,7.44E+01,14148.02409,7247.000003
0.758487565,75.8487565,-1.474477407,7.44E+01,14149.02409,7248.000003
0.758504065,75.8504065,-1.47885409,7.44E+01,14150.02409,7249.000003
0.758520565,75.8520565,-1.481397748,7.44E+01,14151.02409,7250.000003
0.758537067,75.8537067,-1.481397748,7.44E+01,14152.02409,7251.000003
0.758550038,75.8550038,0.142784921,7.44E+01,14153.02409,7252.000003
0.758546662,75.8546662,1.02761224,7.44E+01,14154.02409,7253.000003
0.758535174,75.8535174,1.027136075,7.44E+01,14155.02409,7254.000003
0.758523679,75.8523679,1.028688312,7.44E+01,14156.02409,7255.000003
0.758525356,75.8525356,-3.557553221,7.44E+01,14157.02409,7256.000003
0.758579291,75.8579291,-8.583090673,7.44E+01,14158.02409,7257.000003
0.75867535,75.867535,-8.818840681,7.44E+01,14159.02409,7258.000003
0.758763202,75.8763202,-5.625121101,7.45E+01,14160.02409,7259.000003
0.758825749,75.8825749,-5.381691268,7.45E+01,14161.02409,7260.000003
0.758944663,75.8944663,-21.24693537,7.45E+01,14162.02409,7261.000003
0.759233394,75.9233394,-35.70870405,7.45E+01,14163.02409,7262.000003
0.759623462,75.9623462,-33.649979,7.45E+01,14164.02409,7263.000003
0.75993011,75.993011,-15.83683413,7.46E+01,14165.02409,7264.000003
0.760046805,76.0046805,0.085455699,7.46E+01,14166.02409,7265.000003
0.760044452,76.0044452,0.431664537,7.46E+01,14167.02409,7266.000003
0.760039834,76.0039834,0.381530692,7.46E+01,14168.02409,7267.000003
0.760037268,76.0037268,0.002105055,7.46E+01,14169.02409,7268.000003
0.760038935,76.0038935,-0.377705096,7.46E+01,14170.02409,7269.000003
0.760043785,76.0043785,-0.501189101,7.46E+01,14171.02409,7270.000003
0.760050678,76.0050678,-0.757074688,7.46E+01,14172.02409,7271.000003
0.760059614,76.0059614,-0.859750908,7.46E+01,14173.02409,7272.000003
0.760044566,76.0044566,3.631022251,7.46E+01,14174.02409,7273.000003
0.759986535,75.9986535,7.17582737,7.46E+01,14175.02409,7274.000003
0.759928072,75.9928072,2.985020886,7.46E+01,14176.02409,7275.000003
0.759866937,75.9866937,8.085792422,7.46E+01,14177.02409,7276.000003
0.759821476,75.9821476,0.424879351,7.46E+01,14178.02409,7277.000003
0.759816889,75.9816889,0.395920908,7.46E+01,14179.02409,7278.000003
0.759812226,75.9812226,0.435420779,7.46E+01,14180.02409,7279.000003
0.759807573,75.9807573,0.400389491,7.46E+01,14181.02409,7280.000003
0.759802976,75.9802976,0.419457824,7.46E+01,14182.02409,7281.000003
0.759798214,75.9798214,0.436699255,7.46E+01,14183.02409,7282.000003
0.75979291,75.979291,0.506658444,7.46E+01,14184.02409,7283.000003
0.759786657,75.9786657,0.596815307,7.46E+01,14185.02409,7284.000003
0.759779747,75.9779747,0.636030082,7.46E+01,14186.02409,7285.000003
0.759772342,75.9772342,0.68386501,7.46E+01,14187.02409,7286.000003
0.759764613,75.9764613,0.699996856,7.46E+01,14188.02409,7287.000003
0.759756279,75.9756279,0.768990615,7.46E+01,14189.02409,7288.000003
0.759743749,75.9743749,1.294996318,7.46E+01,14190.02409,7289.000003
0.759722795,75.9722795,2.078084702,7.46E+01,14191.02409,7290.000003
0.759617271,75.9617271,12.40466713,7.46E+01,14192.02409,7291.000003
0.759415176,75.9415176,20.26708801,7.45E+01,14193.02409,7292.000003
0.759249532,75.9249532,12.96861942,7.45E+01,14194.02409,7293.000003
0.759122729,75.9122729,10.71335107,7.45E+01,14195.02409,7294.000003
0.758597873,75.8597873,57.68676637,7.45E+01,14196.02409,7295.000003
0.758163046,75.8163046,33.89533636,7.44E+01,14197.02409,7296.000003
0.757482766,75.7482766,67.51677301,7.44E+01,14198.02409,7297.000003
0.757092719,75.7092719,27.80597061,7.43E+01,14199.02409,7298.000003
0.756664474,75.6664474,40.39216588,7.43E+01,14200.02409,7299.000003
0.756146394,75.6146394,47.33801493,7.42E+01,14201.02409,7300.000003
0.756083919,75.6083919,-0.016415816,7.42E+01,14202.02409,7301.000003
0.756098242,75.6098242,-1.477684454,7.42E+01,14203.02409,7302.000003
0.756114737,75.6114737,-1.477329493,7.42E+01,14204.02409,7303.000003
0.756131233,75.6131233,-1.481107938,7.42E+01,14205.02409,7304.000003
0.756147734,75.6147734,-1.481397748,7.42E+01,14206.02409,7305.000003
0.756164234,75.6164234,-1.477732733,7.42E+01,14207.02409,7306.000003
0.756180732,75.6180732,-1.477329493,7.42E+01,14208.02409,7307.000003
0.756197232,75.6197232,-1.480883567,7.42E+01,14209.02409,7308.000003
0.756213731,75.6213731,-1.477899838,7.42E+01,14210.02409,7309.000003
0.756230233,75.6230233,-1.477329493,7.42E+01,14211.02409,7310.000003
0.756246734,75.6246734,-1.480715171,7.42E+01,14212.02409,7311.000003
0.756263234,75.6263234,-1.484727251,7.42E+01,14213.02409,7312.000003
0.756279731,75.6279731,-1.482192589,7.42E+01,14214.02409,7313.000003
0.756296226,75.6296226,-1.481397748,7.42E+01,14215.02409,7314.000003
0.756312724,75.6312724,-1.478236535,7.42E+01,14216.02409,7315.000003
0.756329225,75.6329225,-1.477329493,7.42E+01,14217.02409,7316.000003
0.756345722,75.6345722,-1.477329493,7.42E+01,14218.02409,7317.000003
0.756362217,75.6362217,-1.477329493,7.42E+01,14219.02409,7318.000003
0.75637603,75.637603,0.331373109,7.42E+01,14220.02409,7319.000003
0.756371399,75.6371399,1.028688312,7.42E+01,14221.02409,7320.000003
0.75636315,75.636315,-1.165874019,7.42E+01,14222.02409,7321.000003
0.756386584,75.6386584,-7.680051055,7.42E+01,14223.02409,7322.000003
0.756481484,75.6481484,-13.26296852,7.42E+01,14224.02409,7323.000003
0.756643913,75.6643913,-20.79712851,7.42E+01,14225.02409,7324.000003
0.756909623,75.6909623,-36.82418696,7.42E+01,14226.02409,7325.000003
0.757332962,75.7332962,-43.25039516,7.43E+01,14227.02409,7326.000003
0.757750117,75.7750117,-17.37457267,7.43E+01,14228.02409,7327.000003
0.757874667,75.7874667,10.22885981,7.44E+01,14229.02409,7328.000003
0.75773762,75.773762,19.04825666,7.44E+01,14230.02409,7329.000003
0.75742365,75.742365,52.35569026,7.43E+01,14231.02409,7330.000003
0.756740695,75.6740695,85.41272488,7.43E+01,14232.02409,7331.000003
0.755799813,75.5799813,82.32700265,7.42E+01,14233.02409,7332.000003
0.754960745,75.4960745,59.13141882,7.41E+01,14234.02409,7333.000003
0.754437141,75.4437141,21.50430988,7.40E+01,14235.02409,7334.000003
0.754279513,75.4279513,-1.481397748,7.40E+01,14236.02409,7335.000003
0.754296007,75.4296007,-1.479414936,7.40E+01,14237.02409,7336.000003
0.754312506,75.4312506,-1.475402774,7.40E+01,14238.02409,7337.000003
0.754329007,75.4329007,-1.475131775,7.40E+01,14239.02409,7338.000003
0.754345505,75.4345505,-1.47551509,7.40E+01,14240.02409,7339.000003
0.754362004,75.4362004,-1.476777728,7.40E+01,14241.02409,7340.000003
0.754378503,75.4378503,-1.481397748,7.40E+01,14242.02409,7341.000003
0.754394996,75.4394996,-1.479751743,7.40E+01,14243.02409,7342.000003
0.754411488,75.4411488,-1.480507863,7.40E+01,14244.02409,7343.000003
0.754427986,75.4427986,-1.483933192,7.40E+01,14245.02409,7344.000003
0.754444487,75.4444487,-1.479920114,7.40E+01,14246.02409,7345.000003
0.754460984,75.4460984,-1.478750915,7.40E+01,14247.02409,7346.000003
0.754472719,75.4472719,-0.637646911,7.40E+01,14248.02409,7347.000003
0.754470655,75.4470655,1.031447322,7.40E+01,14249.02409,7348.000003
0.754459162,75.4459162,1.02618193,7.40E+01,14250.02409,7349.000003
0.754447666,75.4447666,1.022946216,7.40E+01,14251.02409,7350.000003
0.754448083,75.4448083,-0.846175763,7.40E+01,14252.02409,7351.000003
0.754492388,75.4492388,-6.434293475,7.40E+01,14253.02409,7352.000003
0.754572186,75.4572186,-7.735979627,7.40E+01,14254.02409,7353.000003
0.754636123,75.4636123,-4.362702154,7.40E+01,14255.02409,7354.000003
0.75465092,75.465092,0.573726045,7.40E+01,14256.02409,7355.000003
0.75460571,75.460571,6.269578999,7.40E+01,14257.02409,7356.000003
0.754578267,75.4578267,0.266028829,7.40E+01,14258.02409,7357.000003
0.754582309,75.4582309,-0.702353288,7.40E+01,14259.02409,7358.000003
0.754589825,75.4589825,-0.645861579,7.40E+01,14260.02409,7359.000003
0.754612616,75.4612616,-2.70118005,7.40E+01,14261.02409,7360.000003
0.754668495,75.4668495,-6.169901822,7.40E+01,14262.02409,7361.000003
0.754769272,75.4769272,-10.25091329,7.40E+01,14263.02409,7362.000003
0.755046187,75.5046187,-31.22048114,7.40E+01,14264.02409,7363.000003
0.755380393,75.5380393,-29.4494283,7.41E+01,14265.02409,7364.000003
0.755708827,75.5708827,-29.56885723,7.41E+01,14266.02409,7365.000003
0.755798819,75.5798819,-0.617334772,7.41E+01,14267.02409,7366.000003
0.755800081,75.5800081,0.044553645,7.41E+01,14268.02409,7367.000003
0.755795035,75.5795035,0.561521905,7.41E+01,14269.02409,7368.000003
0.755765409,75.5765409,3.213251035,7.41E+01,14270.02409,7369.000003
0.755724629,75.5724629,3.763046639,7.41E+01,14271.02409,7370.000003
0.755712259,75.5712259,0.526531593,7.41E+01,14272.02409,7371.000003
0.755709944,75.5709944,0.145372966,7.41E+01,14273.02409,7372.000003
0.755707401,75.5707401,0.245155991,7.41E+01,14274.02409,7373.000003
0.755701294,75.5701294,0.588464251,7.41E+01,14275.02409,7374.000003
0.755691838,75.5691838,0.87575105,7.41E+01,14276.02409,7375.000003
0.75568131,75.568131,0.947463688,7.41E+01,14277.02409,7376.000003
0.755672553,75.5672553,0.771391665,7.41E+01,14278.02409,7377.000003
0.755664373,75.5664373,0.730260382,7.41E+01,14279.02409,7378.000003
0.755475119,75.5475119,17.6334237,7.41E+01,14280.02409,7379.000003
0.755187649,75.5187649,26.23057414,7.41E+01,14281.02409,7380.000003
0.755091913,75.5091913,7.858174966,7.41E+01,14282.02409,7381.000003
0.755076747,75.5076747,1.101293122,7.41E+01,14283.02409,7382.000003
0.755073738,75.5073738,0.238713464,7.41E+01,14284.02409,7383.000003
0.755069116,75.5069116,14.49374345,7.41E+01,14285.02409,7384.000003
0.754900676,75.4900676,42.69229794,7.40E+01,14286.02409,7385.000003
0.754424558,75.4424558,45.68894954,7.40E+01,14287.02409,7386.000003
0.753922927,75.3922927,31.36139184,7.39E+01,14288.02409,7387.000003
0.753561908,75.3561908,43.60834675,7.39E+01,14289.02409,7388.000003
0.753108096,75.3108096,10.67992064,7.39E+01,14290.02409,7389.000003
0.752998628,75.2998628,-1.477329493,7.38E+01,14291.02409,7390.000003
0.75301513,75.301513,-1.480293475,7.38E+01,14292.02409,7391.000003
0.753031634,75.3031634,-1.481397748,7.38E+01,14293.02409,7392.000003
0.753048137,75.3048137,-1.478545555,7.38E+01,14294.02409,7393.000003
0.753064633,75.3064633,-1.480125522,7.38E+01,14295.02409,7394.000003
0.753081129,75.3081129,-1.4841369,7.38E+01,14296.02409,7395.000003
0.753097628,75.3097628,-1.482782342,7.39E+01,14297.02409,7396.000003
0.753114124,75.3114124,-1.478769802,7.39E+01,14298.02409,7397.000003
0.753130623,75.3130623,-1.479900906,7.39E+01,14299.02409,7398.000003
0.753147123,75.3147123,-1.481397748,7.39E+01,14300.02409,7399.000003
0.753163623,75.3163623,-1.476479457,7.39E+01,14301.02409,7400.000003
0.753180117,75.3180117,-1.47566436,7.39E+01,14302.02409,7401.000003
0.753192455,75.3192455,-0.031422839,7.39E+01,14303.02409,7402.000003
0.753189924,75.3189924,1.028688312,7.39E+01,14304.02409,7403.000003
0.753178434,75.3178434,1.030923261,7.39E+01,14305.02409,7404.000003
0.753166944,75.3166944,1.030577557,7.39E+01,14306.02409,7405.000003
0.753155453,75.3155453,1.028688312,7.39E+01,14307.02409,7406.000003
0.753143958,75.3143958,1.030755002,7.39E+01,14308.02409,7407.000003
0.753132464,75.3132464,1.030746041,7.39E+01,14309.02409,7408.000003
0.753120964,75.3120964,1.026733909,7.39E+01,14310.02409,7409.000003
0.753109462,75.3109462,1.026518394,7.39E+01,14311.02409,7410.000003
0.753097965,75.3097965,1.030530515,7.39E+01,14312.02409,7411.000003
0.753093099,75.3093099,-0.408633334,7.39E+01,14313.02409,7412.000003
0.753110526,75.3110526,-3.231248954,7.39E+01,14314.02409,7413.000003
0.753149359,75.3149359,-3.892429552,7.39E+01,14315.02409,7414.000003
0.753185199,75.3185199,-2.359521728,7.39E+01,14316.02409,7415.000003
0.753207136,75.3207136,-1.478891117,7.39E+01,14317.02409,7416.000003
0.753223633,75.3223633,-1.482903293,7.39E+01,14318.02409,7417.000003
0.753236066,75.3236066,-0.717352614,7.39E+01,14319.02409,7418.000003
0.7532469,75.32469,-1.155813632,7.39E+01,14320.02409,7419.000003
0.753288855,75.3288855,-6.501260881,7.39E+01,14321.02409,7420.000003
0.75340223,75.340223,-13.72968665,7.39E+01,14322.02409,7421.000003
0.753633064,75.3633064,-27.10374596,7.39E+01,14323.02409,7422.000003
0.754005055,75.4005055,-39.12888498,7.39E+01,14324.02409,7423.000003
0.754408236,75.4408236,-33.71358791,7.40E+01,14325.02409,7424.000003
0.754706756,75.4706756,-21.60297763,7.40E+01,14326.02409,7425.000003
